timestamp,open,high,low,close,volume
2022-03-29T00:00:00,1497.1453551500892,1502.693328228117,1496.1501138496928,1501.1772046377423,11829885
2022-03-30T00:00:00,1504.6200266375965,1509.58112049165,1495.2076256648231,1502.4178158567256,11324454
2022-03-31T00:00:00,1500.9928339226094,1504.7847614640875,1499.3868175780965,1504.2490572314725,12307695
2022-04-01T00:00:00,1505.1982124704487,1512.0257027017722,1496.9708219180545,1505.823944810955,12626145
2022-04-04T00:00:00,1503.3544300749284,1510.3077803876818,1497.455750780306,1505.3799944487414,12486498
2022-04-05T00:00:00,1500.662702335448,1503.3270680471026,1497.3786184204778,1502.3654996073485,13102729
2022-04-06T00:00:00,1504.2038417517226,1510.208465387802,1500.8256169516121,1504.088768334336,12797421
2022-04-07T00:00:00,1503.3736350731022,1506.4213277245642,1503.232029986348,1505.1752118530292,13788003
2022-04-08T00:00:00,1509.5621614584152,1516.1897158511244,1503.384528209503,1509.5334585475819,14297595
2022-04-11T00:00:00,1508.4851922063165,1513.9126951908818,1505.9519016623565,1506.921303897991,14350452
2022-04-12T00:00:00,1504.4482220835896,1512.7536303533363,1503.2291455049167,1511.583604905954,13660370
2022-04-13T00:00:00,1511.1330209306523,1519.4748024320927,1511.0456549899466,1513.7885396388867,14543322
2022-04-14T00:00:00,1516.0065080977274,1521.5604903479257,1513.5711871622332,1516.309086680354,14969988
2022-04-15T00:00:00,1519.7836055624732,1525.786770445571,1517.218554896854,1522.3720927815125,15718451
2022-04-18T00:00:00,1523.2730400236323,1531.224169730846,1523.2096834057336,1524.3925853902915,16145632
2022-04-19T00:00:00,1528.9786622239385,1535.7319418800892,1527.5410165835085,1534.2675966488086,15555597
2022-04-20T00:00:00,1533.2076446839142,1539.754751411483,1531.5167117842839,1532.3009335579766,14664972
2022-04-21T00:00:00,1528.5485036417474,1531.7792270371685,1525.5943013222472,1525.7586199585244,14184113
2022-04-22T00:00:00,1524.5852133997387,1527.9440581803838,1521.7001269027767,1527.4578746565592,14346506
2022-04-25T00:00:00,1527.4088348852747,1530.5759237639795,1523.076155802392,1527.4652843871272,13797916
2022-04-26T00:00:00,1524.17187665651,1529.5723155245107,1518.3298016726742,1521.1959665489496,14516709
2022-04-27T00:00:00,1523.0738116091245,1527.4436523737827,1517.4759177410233,1518.7331275998185,14209604
2022-04-28T00:00:00,1521.1127724456385,1523.6389206608226,1511.8369301908087,1522.5438452129226,14320310
2022-04-29T00:00:00,1519.2416219036907,1526.2717586177762,1518.070321386557,1519.9602485663765,14353735
2022-05-02T00:00:00,1522.1376081657388,1524.689061379061,1520.7531441335025,1524.496388326828,13973067
2022-05-03T00:00:00,1528.1253537621492,1530.4646311215129,1524.9517463468505,1527.5726946102263,13541641
2022-05-04T00:00:00,1528.4793642765246,1531.3529072712397,1518.9486521737629,1527.0060735801012,14311397
2022-05-05T00:00:00,1525.062481951872,1533.1414397998828,1516.6315756475674,1529.3977674488956,14947580
2022-05-06T00:00:00,1530.5325672243691,1535.342473032729,1526.764447013712,1532.2479273248591,14484649
2022-05-09T00:00:00,1536.5874952968777,1544.4585829684568,1529.0468247485016,1532.3496267396913,14262826
2022-05-10T00:00:00,1532.2519624020133,1540.7043170407972,1528.7034196404868,1537.4005220513523,13785730
2022-05-11T00:00:00,1535.255937115132,1535.5005037614742,1528.7646287876282,1532.203982858996,13049418
2022-05-12T00:00:00,1531.4863815934896,1536.7530131201183,1528.3450878211727,1529.379331707575,13515908
2022-05-13T00:00:00,1527.1645394404784,1531.349853471459,1521.6825954102046,1530.4478427447714,13301014
2022-05-16T00:00:00,1526.089675640877,1526.7517866631474,1522.5412048556764,1524.070091880359,13373254
2022-05-17T00:00:00,1522.1632074806694,1531.6835532190723,1517.3627112074125,1526.519766573928,12876846
2022-05-18T00:00:00,1523.8712811825224,1531.4515346396684,1519.6774729145595,1522.4391943410028,13817968
2022-05-19T00:00:00,1524.260893093266,1527.248390642138,1521.2529155248299,1523.6915934993126,13799387
2022-05-20T00:00:00,1526.6015016974677,1531.4871392476916,1518.3057495661167,1529.7783748425852,13062860
2022-05-23T00:00:00,1531.2017384996404,1535.784829932391,1530.768615094371,1532.8622284039373,12073482
2022-05-24T00:00:00,1531.2590506352342,1531.866774329048,1526.3546655658254,1526.9912887573082,12177086
2022-05-25T00:00:00,1529.1983770389206,1530.6394180891814,1520.4054759000717,1526.1377433527725,12074514
2022-05-26T00:00:00,1526.6930013808037,1536.304534337219,1523.9887825552153,1532.621553946987,12746310
2022-05-27T00:00:00,1528.8701681943244,1529.6903066821685,1522.9748481645277,1525.970821519788,13571685
2022-05-30T00:00:00,1528.035742804732,1531.356822619493,1518.9935851170173,1527.7927300189954,13525352
2022-05-31T00:00:00,1529.2572522119938,1534.4220400785837,1524.9601360946754,1525.240904831237,13344554
2022-06-01T00:00:00,1529.7396715022926,1538.6848305462854,1526.5673574014666,1537.9425343209527,13376011
2022-06-02T00:00:00,1534.7292077416307,1541.2602049723946,1532.429497136623,1536.1636039705838,12829357
2022-06-03T00:00:00,1533.7538056404276,1534.3050934193873,1531.0581300870656,1531.0916458826716,12998643
2022-06-06T00:00:00,1530.2336861790384,1538.304094640459,1521.5885128622606,1532.000668020237,13780966
2022-06-07T00:00:00,1527.0883002278779,1532.2994201102667,1525.818522073114,1530.2207191867817,14501794
2022-06-08T00:00:00,1525.5682231078365,1525.881416558172,1518.2006724972034,1520.2252181772321,14966858
2022-06-09T00:00:00,1520.1020989099495,1527.551946753528,1519.2702448761095,1526.5887339174537,14023289
2022-06-10T00:00:00,1526.8605189664734,1534.610283618715,1521.1774988510915,1533.277480489649,13476121
2022-06-13T00:00:00,1536.1336877572874,1545.1277639505997,1530.937887094414,1544.7715888595615,14102930
2022-06-14T00:00:00,1543.7655447178586,1548.0707580342767,1536.245036320902,1536.9650857971872,14241996
2022-06-15T00:00:00,1541.7534076877234,1543.9647670712188,1532.2932227538,1538.413391410216,15225144
2022-06-16T00:00:00,1538.0554904563253,1545.3393027370414,1531.2045743954397,1534.5201621466038,15648258
2022-06-17T00:00:00,1531.88412909716,1539.25022802405,1530.4234061333268,1535.1921524020663,16226287
2022-06-20T00:00:00,1534.4569303969108,1542.4411329902825,1530.0197611761503,1539.6305329795368,15858733
2022-06-21T00:00:00,1541.8973163638705,1544.5090381676036,1539.9239767331862,1543.8873138947506,16776913
2022-06-22T00:00:00,1548.368215169091,1554.6544333340498,1542.487511786763,1543.1888185450193,17086954
2022-06-23T00:00:00,1539.0374824437238,1539.8756821962588,1537.5473160318027,1538.642687737223,16178459
2022-06-24T00:00:00,1538.0777759463288,1545.5993101820186,1534.052961757848,1540.5107768383748,16134309
2022-06-27T00:00:00,1542.554530866051,1543.2197055265287,1537.153890570124,1537.5217065811246,16635133
2022-06-28T00:00:00,1538.797913363586,1540.376973817403,1529.6012583107486,1535.6451719975892,16799031
2022-06-29T00:00:00,1536.472066863401,1542.468783659179,1535.1763830851319,1540.4088543800062,17285188
2022-06-30T00:00:00,1536.3437747023772,1543.0313818542602,1535.5667956027667,1542.3047252354427,16361176
2022-07-01T00:00:00,1540.463289676291,1541.311299714791,1537.5913195189396,1539.6827548293843,15717374
2022-07-04T00:00:00,1540.9852181064825,1545.594089423929,1537.4487629732555,1543.6463646593959,15057339
2022-07-05T00:00:00,1541.1260653064808,1545.2494836287162,1534.4718052394069,1539.3586365456074,15834250
2022-07-06T00:00:00,1543.8542557918881,1545.9220584116217,1541.3198306155277,1543.5841928414843,14985571
2022-07-07T00:00:00,1544.4299986279284,1548.9228872431215,1539.1320064248305,1540.8546635785267,14770378
2022-07-08T00:00:00,1539.156940077016,1547.9679691608835,1532.2806008009818,1545.6881199060274,15633440
2022-07-11T00:00:00,1544.5525743125427,1552.8758240579057,1538.3486129817393,1549.2795553928095,16381535
2022-07-12T00:00:00,1546.3720308838122,1553.834640161399,1541.4162774027502,1547.2052268718237,17288323
2022-07-13T00:00:00,1547.640654062701,1557.413952505486,1540.0702036904413,1541.8323147961269,16918883
2022-07-14T00:00:00,1542.7857196026448,1546.9979173800346,1533.8765901822794,1538.419097979834,16162381
2022-07-15T00:00:00,1534.2772632267317,1541.7957758600173,1526.6093841858797,1528.5850296359527,16888869
2022-07-18T00:00:00,1528.8098042866243,1538.3209484442136,1527.1027870029952,1533.183688037872,17570832
2022-07-19T00:00:00,1535.6270482762197,1544.8230668974822,1528.829979217725,1530.1120790900386,16573185
2022-07-20T00:00:00,1534.600356058869,1544.4632398253448,1529.6759068474023,1542.9187561568106,16341335
2022-07-21T00:00:00,1541.3495191014435,1544.294561229447,1536.1640387087223,1540.9815532721007,15987948
2022-07-22T00:00:00,1545.253745772507,1547.9656125768845,1543.6469759933007,1545.6091338001547,16613298
2022-07-25T00:00:00,1544.1252201636746,1544.9390017923074,1541.92300618306,1544.3571882034585,16526782
2022-07-26T00:00:00,1541.816805254852,1547.7687204948916,1535.2210992130242,1539.7433413122226,17342073
2022-07-27T00:00:00,1541.6475890245404,1543.511174930648,1539.8804438247578,1542.1815375355618,17146305
2022-07-28T00:00:00,1546.4159536426155,1548.1561456046688,1541.9547450279208,1545.1913070298144,17451396
2022-07-29T00:00:00,1545.101837392129,1548.9268871894342,1535.4762940873536,1548.263960901721,17228875
2022-08-01T00:00:00,1550.5982398965912,1553.2771533868927,1549.463542671086,1550.1656238309176,17425714
2022-08-02T00:00:00,1553.8133563257527,1555.5230952368331,1544.3208426130118,1544.3900135162346,17179792
2022-08-03T00:00:00,1541.8714651822927,1546.0953255028946,1537.8956481915654,1543.4681450360144,16462860
2022-08-04T00:00:00,1548.4136349298865,1554.405892177993,1540.0172652546225,1554.3666673925372,15541465
2022-08-05T00:00:00,1557.9251520908385,1562.2831133944562,1549.931019548002,1550.151224143434,16474402
2022-08-08T00:00:00,1554.53913719644,1560.1278560379917,1550.9475941821543,1553.4529903491473,17316507
2022-08-09T00:00:00,1548.8658596610812,1550.2097220944688,1548.1904732464436,1549.1661341968424,17218307
2022-08-10T00:00:00,1547.1052690642246,1553.3401564874107,1537.6168201067496,1546.2351426520404,17220337
2022-08-11T00:00:00,1545.517745456634,1548.1736921871043,1542.5392917452937,1547.629430619435,18091253
2022-08-12T00:00:00,1545.6763140218363,1552.1278518332326,1539.5223825133896,1540.992075110308,17716628
2022-08-15T00:00:00,1536.2415689046977,1544.4570541363014,1532.1473113826692,1542.3792518521932,17145470
2022-08-16T00:00:00,1538.0436361836207,1540.034128482901,1531.3010886076527,1533.5541586462184,16270663
2022-08-17T00:00:00,1536.7543989847063,1542.9533028830256,1533.4311861555273,1539.2154743678652,17247464
2022-08-18T00:00:00,1535.4767314681187,1538.5469337087482,1533.3630590401372,1536.3535343101,17961303
2022-08-19T00:00:00,1536.537733469351,1546.2624451973845,1532.7025246088906,1538.0575032275956,18544025
2022-08-22T00:00:00,1536.8842307747273,1541.9669839721864,1533.4374381305734,1541.3219907962662,17701134
2022-08-23T00:00:00,1541.6325409935428,1548.8686512271076,1539.96188200516,1546.136389989892,18324164
2022-08-24T00:00:00,1547.7629521547015,1550.9318148493323,1544.1513946830762,1546.735680370303,17644828
2022-08-25T00:00:00,1549.8227603633557,1557.77752650684,1544.1607186435165,1557.6450191253734,16938787
2022-08-26T00:00:00,1559.666526359678,1567.8866001455565,1558.3557022820005,1567.1083947025875,17804692
2022-08-29T00:00:00,1571.2323377347846,1578.739939645762,1571.223613674493,1576.606108303852,16924931
2022-08-30T00:00:00,1572.2368536047638,1581.020872808277,1567.6068685616826,1568.2545155068158,16566405
2022-08-31T00:00:00,1563.3767551010062,1567.9208507029261,1559.2570504360667,1560.4901059198814,16355518
2022-09-01T00:00:00,1564.178536056049,1564.5280879619643,1559.058985045557,1562.4889465122878,17090499
2022-09-02T00:00:00,1564.3724258714699,1570.2353116542427,1558.061846840192,1558.265328712854,17236108
2022-09-05T00:00:00,1561.1628715337524,1568.5388465971018,1560.8315849144972,1564.897429227258,18051636
2022-09-06T00:00:00,1565.9390821719521,1569.4779609524344,1563.927375320957,1568.1815461224282,18286432
2022-09-07T00:00:00,1572.8673174191392,1580.2906475688192,1572.3439278522433,1576.6987405282407,17505631
2022-09-08T00:00:00,1580.2889983307814,1585.6333308144535,1576.918482286263,1583.3322350288784,18313750
2022-09-09T00:00:00,1582.1641198934892,1592.0074111495298,1573.821587487542,1576.5548146236356,17512906
2022-09-12T00:00:00,1578.2995422244474,1585.8839130252459,1578.1925095161907,1578.194235651817,16633759
2022-09-13T00:00:00,1579.4839029261166,1585.129166662927,1576.1151373577134,1579.397005113124,16362369
2022-09-14T00:00:00,1580.236846023287,1582.599385887349,1580.1193167720294,1582.165061671998,15627309
2022-09-15T00:00:00,1582.6245143346232,1589.5448621123535,1574.1019364294532,1582.978487558233,15540917
2022-09-16T00:00:00,1587.034772788945,1591.9393188214362,1582.0936571171421,1583.1959072029106,15394800
2022-09-19T00:00:00,1584.5232365381646,1588.153679599367,1584.0585096570094,1585.4400737247047,15771156
2022-09-20T00:00:00,1583.6337457408613,1591.6166491153758,1580.9538705668992,1584.2191069706664,16424085
2022-09-21T00:00:00,1587.6497341385204,1596.8023801447512,1578.4054972709673,1583.275505321811,17131165
2022-09-22T00:00:00,1581.0961845765542,1590.133214529837,1580.346535882018,1582.9574227460175,16433044
2022-09-23T00:00:00,1580.572900465983,1585.5247955604996,1576.136785412973,1577.7251199771504,16916972
2022-09-26T00:00:00,1582.4840933030239,1583.5159009989463,1577.9831550829113,1578.5820425483569,17393243
2022-09-27T00:00:00,1577.407864554505,1577.5415156820366,1571.1947564116492,1573.498473774249,16439737
2022-09-28T00:00:00,1575.1276140634975,1578.799245897292,1575.0691415985962,1576.4519781967822,16757489
2022-09-29T00:00:00,1572.3479912372197,1579.2946798878954,1564.6748524580037,1576.4348685145872,17418424
2022-09-30T00:00:00,1573.5347320344474,1575.3256523255463,1567.6725682473468,1573.6750404211207,18280127
2022-10-03T00:00:00,1573.4331847847802,1579.0153368089573,1571.5046776503318,1576.0986025142229,18406189
2022-10-04T00:00:00,1575.6556830559036,1580.6976519559312,1574.9253284401173,1575.2701002523793,18081411
2022-10-05T00:00:00,1578.2174904735307,1581.4125591701863,1573.2325245892164,1578.2775273757704,17143254
2022-10-06T00:00:00,1578.5713350638737,1586.4264765017572,1571.2599003312137,1584.146294515623,17560023
2022-10-07T00:00:00,1585.5805107755184,1591.3210795100129,1581.0868982289674,1582.3504517554131,16576988
2022-10-10T00:00:00,1578.9967754769946,1584.2998890309566,1575.2011618375814,1575.452069128837,17120569
2022-10-11T00:00:00,1572.1463808873002,1574.5408119453523,1572.0990587488632,1572.7027854311489,17803990
2022-10-12T00:00:00,1570.5845056531462,1573.1893932170337,1563.76564129682,1568.4235387760882,17400042
2022-10-13T00:00:00,1568.9276435246813,1571.0647880373854,1567.7562023215175,1568.3193057407175,17700155
2022-10-14T00:00:00,1572.006310086947,1577.5853953906505,1565.9658404653314,1566.0394261106085,17695101
2022-10-17T00:00:00,1568.4240330602365,1573.9907001186216,1560.3884477380334,1565.538675594652,17959083
2022-10-18T00:00:00,1569.8574493285712,1574.0026595324055,1564.186797688644,1573.102431059292,17051716
2022-10-19T00:00:00,1575.9883368125534,1584.2851177006894,1570.2670123288997,1579.0067740598474,16521460
2022-10-20T00:00:00,1581.779576851958,1582.6337034962864,1575.7720001236366,1582.2430045606986,16254417
2022-10-21T00:00:00,1580.6699682830879,1590.2543936230074,1571.3953615638814,1580.2997306633806,15998963
2022-10-24T00:00:00,1582.4823521354363,1589.2494951472456,1582.0781532783194,1585.2891359106409,16020488
2022-10-25T00:00:00,1585.9401776050447,1591.8241779462833,1579.7509052480393,1590.0856420214932,17009303
2022-10-26T00:00:00,1586.2837355060524,1596.0306238728717,1578.8998569591106,1585.703413174849,17064931
2022-10-27T00:00:00,1583.3048799010562,1590.6070186148725,1582.7632065772116,1589.4429358905056,18005478
2022-10-28T00:00:00,1591.2042876002672,1595.3233943727073,1589.5825458618872,1589.6649217354534,18765802
2022-10-31T00:00:00,1590.7279659406206,1591.2069440420573,1588.7199921308015,1591.0299986001537,18347968
2022-11-01T00:00:00,1587.9017161290847,1593.449978019086,1581.7840464090661,1591.9589626157917,18187984
2022-11-02T00:00:00,1594.3995457975393,1601.7583176350538,1593.1528934939881,1599.7959636687917,17582104
2022-11-03T00:00:00,1598.9450854779914,1608.3176319423778,1596.1405441467712,1605.6715988939764,18246984
2022-11-04T00:00:00,1602.4418293292658,1610.5827251470312,1598.6087386682666,1606.2745828362029,18460226
2022-11-07T00:00:00,1609.586832223634,1618.6635961161132,1608.6647652275137,1609.195673620331,18403923
2022-11-08T00:00:00,1609.4977657640814,1611.389519932257,1607.4825388912448,1608.3127000167854,18762713
2022-11-09T00:00:00,1605.2368057582792,1606.3878412588376,1598.9977267562074,1604.791168073608,19646353
2022-11-10T00:00:00,1605.8455837611768,1613.8557359075758,1597.8642589198928,1609.520365558575,18774457
2022-11-11T00:00:00,1609.911178294835,1612.4162400336381,1607.7491431690594,1609.0928767671207,19537725
2022-11-14T00:00:00,1610.6176986540602,1617.012387645633,1604.078941739268,1615.35987403962,18932350
2022-11-15T00:00:00,1618.029051740439,1620.8590139299054,1617.7468752009936,1619.7268667122319,19258247
2022-11-16T00:00:00,1617.137783478073,1621.7523489909645,1613.919622897227,1617.7027088920024,19609167
2022-11-17T00:00:00,1618.825825493446,1621.18938720616,1610.3692093416937,1612.017613660712,20205202
2022-11-18T00:00:00,1608.451951254699,1611.7818489243664,1599.226378518962,1610.6772751737572,20175504
2022-11-21T00:00:00,1606.6218362495802,1607.1525359205157,1597.7661949611618,1600.2547511786029,20701473
2022-11-22T00:00:00,1599.9237025612126,1608.8054401267811,1596.4450027706962,1596.7156261219138,21603289
2022-11-23T00:00:00,1596.2482300642423,1604.0662278559978,1595.3611769927938,1602.9485799264432,20746066
2022-11-24T00:00:00,1606.2326197946227,1613.257853107153,1604.4851072515314,1611.262227715956,20584876
2022-11-25T00:00:00,1613.7653457875,1620.870317043065,1605.9442642103206,1615.1329162560673,19868779
2022-11-28T00:00:00,1618.7870881716635,1625.1336403746732,1616.3332471427245,1620.756526751439,20724088
2022-11-29T00:00:00,1619.293638357942,1626.0981455676517,1615.364741033102,1623.7571151754019,20204083
2022-11-30T00:00:00,1623.1541653171141,1630.1164230445677,1617.0565602482159,1630.0848985058171,20559575
2022-12-01T00:00:00,1632.068765298498,1639.3873190288825,1631.967519347462,1635.8069423705574,20272620
2022-12-02T00:00:00,1633.169240568103,1634.8148183981104,1628.2887216335266,1634.7363041961282,20321354
2022-12-05T00:00:00,1638.0959270515225,1640.1911355175037,1634.1250369635604,1637.9561352275016,20100240
2022-12-06T00:00:00,1640.5409004028472,1641.3123124397061,1631.8658219683814,1638.6007723856294,20464086
2022-12-07T00:00:00,1640.3837295632923,1644.7236399782391,1635.5560012631825,1644.087343917018,21392226
2022-12-08T00:00:00,1648.1857553669108,1648.527088850362,1638.5902094561432,1642.226389414673,21630600
2022-12-09T00:00:00,1640.8434885899308,1641.5312372519206,1640.5413524291293,1640.9047579099245,20635574
2022-12-12T00:00:00,1639.3768894099426,1642.556417939813,1634.5390217419022,1641.4201983427786,21497126
2022-12-13T00:00:00,1642.0608718297724,1645.0081088444188,1636.1573433345764,1640.1974977438072,20973122
2022-12-14T00:00:00,1638.0962699726058,1640.8936026611277,1637.4981462994738,1639.2699825644454,20696800
2022-12-15T00:00:00,1641.44381723471,1650.387664971274,1639.0352410161324,1646.4506579173353,20029809
2022-12-16T00:00:00,1647.9794012110528,1653.7707208989086,1641.2300322956644,1650.9978005138998,20490994
2022-12-19T00:00:00,1647.4584555455956,1652.058787903785,1645.5404242737632,1649.841521288193,19597579
2022-12-20T00:00:00,1647.152307907321,1655.3291028056142,1642.846018973269,1651.828491128279,18817643
2022-12-21T00:00:00,1647.732463560258,1652.911856521236,1645.8452688812624,1647.1656295135338,19360087
2022-12-22T00:00:00,1649.255616762913,1650.4046422109961,1648.0565559232414,1649.6072108057424,19076088
2022-12-23T00:00:00,1652.8323313833173,1657.2171223884875,1649.5430762882393,1651.9292021383303,19608235
2022-12-26T00:00:00,1648.344760516331,1656.3447750993796,1639.5118014773077,1645.4533671065471,19580934
2022-12-27T00:00:00,1642.219077677242,1645.481507325735,1636.32833177239,1644.1346385660038,20394736
2022-12-28T00:00:00,1645.6374838940126,1646.5703167505721,1638.926223121422,1640.560241013144,21210316
2022-12-29T00:00:00,1644.592774088833,1652.7033734291495,1640.205042411389,1643.0201880619197,21956418
2022-12-30T00:00:00,1641.6335029811964,1643.80415053,1639.4626557198505,1642.3926308755936,22505616
2023-01-02T00:00:00,1640.9214603358382,1647.8724147092482,1638.598121323834,1638.7478901572447,22090907
2023-01-03T00:00:00,1641.079855999156,1646.0351788442788,1631.7162065286702,1633.484222579775,22239420
2023-01-04T00:00:00,1636.862153217845,1638.946596552989,1636.1166491307347,1637.4268810665146,22777535
2023-01-05T00:00:00,1640.3422415869197,1641.3326625074706,1634.0227708612802,1638.9567264052087,21815708
2023-01-06T00:00:00,1642.6129731863268,1652.185884018329,1641.4365109770706,1642.4946016407443,21874135
2023-01-09T00:00:00,1638.0791069131415,1647.81954381244,1631.0074053100427,1632.3464726101997,21668708
2023-01-10T00:00:00,1636.069648219457,1641.439222258469,1627.8884295668918,1632.2311857962945,21758603
2023-01-11T00:00:00,1629.8710336361905,1634.4950417945188,1622.7173990302836,1630.3372582699997,21856902
